1699767	the two ships were launched as and in 1935 and operated in peacetime by norddeutscher lloyd after the outbreak of war the ships were requisitioned by the kriegsmarine as transports and in may 1942 plans were drawn up to convert them into aircraft carriers the ships were not identical but were similar enough in size to allow identical outfitting gneisenau and potsdam were to be renamed jade and elbe respectively once converted the ships were intended to operate twelve ju 87 stuka dive bombers and twelve bf 109 fighters work on jade was not started and the conversion project was abandoned in november 1942 she returned to service as a troopship only to be sunk by a mine in the western baltic elbe actually began the conversion process in december 1942 but only her passenger fittings were removed by the time work was halted in february 1943 she was converted into a barracks ship in gotenhafen and seized by the united kingdom after the end of the war she remained in use until 1976 when she was broken up for scrap a third ocean liner of the same class was purchased by the imperial japanese navy and converted into the	the two ships were launched as and
1377014	tvnz covered the crash during the program secret new zealand in 2003 and posited the accident was covered up due to concerns of reprisals against pows the consolidated c 87 liberator express aircraft owned by the usaaf and operated using a united airlines crew was transferring japanese men women and children of the consular corps to exchange for allied pows on 2 august 1943 it took off from whenuapai aerodrome runway 04 at 2 20 am with rain and fog conditions at minimums for departure and quickly passed through low stratus captain herschel laughlin s gyro horizon had inadvertently been left caged while the instrument displayed level flight the aircraft entered a steepening bank to the left the crew detected the problem in a few seconds but as the aircraft was straightening up and levelling out it hit the ground at about bounced a few times and exploded the third bounce threw its first officer r john wisda out through the canopy he rolled end over end about through mud and reeds a medic later found him trying to keep warm near a burning tyre the major factors of the accident were the lack of a pre flight checklist and	tvnz covered the crash during the
1557279	it was under the command of major general mikhail chernyavsky when the german operation barbarossa began in june 1941 it initially comprised the 1st and 3rd tank divisions and the 168th mechanized division on 22 june 1941 1st mechanized corps consisted 31 439 men 1037 tanks 239 armored cars 148 artillery pieces 146 mortars 4730 vehicles 246 tractors 467 motorcycles including lighter models t 26 bt 7 t 28 s after the invasion began the leningrad military district was renamed northern front commanded by lieutenant general markian m popov the front fielded 14th 7th armies 23rd armies the 65th rifle corps the leningrad military district forces including the 2nd division of nkvd troops the 1st mechanized corps was heavily engaged in the first battles of operation barbarossa particularly during the baltic operation 1941 on 29 june 1941 the 1st mechanized corps was ordered to reinforce new defenses anchored on the velikaya river near ostrov on the former stalin line after the spectacular advances by georg hans reinhardt s xli panzer corps which had crossed the daugava river however it was unable to hold the line on 11 july 1941 col p poluboiarov northwestern front armoured directorate reported that the 1st	it was under the command of major
276193	for much of his life he divided his time between paris and rome he was associated with neo classicism and the return to order in the decade after the first world war during his career he worked in a variety of media including mosaic and fresco he showed his work at major exhibitions including the rome quadrennial and won art prizes from major institutions severini was born into a poor family in cortona italy his father was a junior court official and his mother a dressmaker he studied at the scuola tecnica in cortona until the age of fifteen when he was expelled from the entire italian school system for the theft of exam papers for a while he worked with his father then in 1899 he moved to rome with his mother it was there that he first showed a serious interest in art painting in his spare time while working as a shipping clerk with the help of a patron of cortonese origins he attended art classes enrolling in the free school for nude studies an annex of the rome fine art institute and a private academy his formal art education ended after two years when his patron	for much of his life he divided
708088	on 26 march 1944 she was torpedoed and sunk by the japanese submarine i 8 while traveling unescorted the freighter s crew were subsequently massacred in an infamous naval war crime tjisalak was sailing from melbourne and colombo with a cargo of flour and mail the crew of 80 consisted of dutch chinese and english merchant seamen plus ten royal navy gunners manning the ship s four inch gun also on board were five passengers including an american red cross nurse verna gorden britten and 22 laskar sailors returning to india after the loss of their ship tjisalak had been travelling for 19 days when her captain became confused by an unusual wireless message from perth and changed his course sailing at to conserve fuel at 5 45 am on 26 march 1944 she was struck by a torpedo from i 8 one passenger a lieutenant dawson from australia was killed instantly and the ship began to list to port the order was given to abandon ship most of the crew obeyed taking to the ship s boats and liferafts but the british gunners and the dutch gun commander second officer jan dekker remained on board waiting for the japanese	on 26 march 1944 she was torpedo
1472064	he was born in duisburg germany little is known of schwedler s early life except that his father wilhelm was a plumber and that karl lived in cologne in the 1920s and moved to d sseldorf in 1930 by november 1939 he was employed by the usa section of the nazi foreign ministry s broadcasting department kultur r described by british born nazi collaborator norman baillie stewart as a crooner and a playboy who spoke excellent english schwedler was held in high regard for his propaganda work by foreign minister joachim von ribbentrop himself sometime in 1939 karl schwedler now called charlie formed of all things a nazi swing band charlie and his orchestra who made a series of cabaret recordings parodies of popular english language songs with nazi favourable lyrics winston churchill was alleged to be a fan finding the new lyrics hilarious charlie and his orchestra recorded thirty seven tunes that were monitored by the bbc later discs of the songs were found by music historian horst bergmeier who authored with rainier lotz hitler s airwaves a reference on nazi swing music the surviving recordings of charlie and his orchestra many of which are included in a four	he was born in duisburg
2094700	it took place in october 1943 and was an example of mistaken identity on 14 october 1943 the us 8th air force attacked the ball bearing factories at schweinfurt in central germany an industry which was seen as a bottleneck in the german industrial manufacturing system the raid had led to the german air defences inflicting many losses on the bombers but the city and the industry were severely hit on 20 october just a week later the 8th air force sent 119 bombers to attack the town of d ren near the border city of aachen the americans reached their target and bombed it after which they turned for home at this point german observers reported a large formation of aircraft heading south in 1973 alfred price wrote that this was based on the noise of aircraft though they were not seen adolf galland attributes this to chaff dropped by the bombers drifting on the wind and registering on german radar when it was reported to hermann g ring the luftwaffe leader the attack on d ren was seen as a ruse and another devastating attack on central germany was assumed to be underway the reichmarschall took command of	it took place in october 1943
1865712	based at cold bay in the territory of alaska the project was active during the spring and summer of 1945 it was the largest and most ambitious transfer program of world war ii the russian empire and japan had previously fought the russo japanese war in 1904 1905 followed by japan sending troops into siberia during the russian civil war in the siberian intervention of 1918 1920 with animosities continuing as the two countries remained rivals in northeast asia after the establishment of the soviet union japans increasingly aggressive political and military behavior in east asia during the 1930s led to border clashes between soviet forces and japanese forces in the japanese puppet state of manchukuo in manchuria in 1937 at kanchatzu island in the amur river and in 1939 in the khalkhin gol nomonhan incident but after 1939 the two countries turned their attention elsewhere japan to focus on the second sino japanese war in china and the soviet union to the signing of the molotov ribbentrop pact eventually the soviet japanese neutrality pact was signed on 13 april 1941 the soviet union entered world war ii when germany invaded in june 1941 and in december 1941 japan entered	based at cold bay in the territory
1058878	she was named after mintaka a star in the orion constellation mintaka was crewed by united states coast guard personnel and was responsible for delivering troops goods and equipment to locations in the asiatic pacific theater mintaka was laid down 9 february 1943 under maritime commission marcom contract mc hull 725 as liberty ship ss ansel briggs by california shipbuilding corporation terminal island los angeles california launched 10 march 1943 sponsored by mrs a v bechtel renamed mintaka 17 march 1943 delivered to the navy 26 march 1943 and commissioned at san diego california 10 may 1943 lieutenant commander lemuel s burgess uscgr in command mintaka steamed to san francisco late in the month and after loading cargo sailed for the south pacific ocean 15 june steaming via new caledonia she reached new zealand 15 july and discharged cargo at auckland and wellington before departing for the us west coast 1 august she arrived san francisco california 23 august thence steamed 11 september for seattle to prepare for supply runs in alaskan waters departing puget sound 24 september she touched at dutch harbor 11 october and during the next month she shuttled cargo to american bases in the aleutians after	she was named after mintaka a
2378858	camps created for the exploitation of forced labor for armaments production were often run by the branch of the wehrmacht that used the products the wehrmacht also posted about 10 000 wehrmacht soldiers to concentration camps because of a shortage of guards in mid 1944 including many from the luftwaffe by the end of the war 2 700 luftwaffe soldiers worked as guards at buchenwald and its subcamps the main camps of flossenb rg mittelbau dora and natzweiler had many luftwaffe guards in late 1943 a luftwaffe salvage yard opened halfway between auschwitz ii birkenau and auschwitz i about 1 300 prisoners at a time were forced to work salvaging parts from luftwaffe and allied aircraft that had been damaged beyond repair these prisoners were supervised by luftwaffe personnel and guarded by the ss although many of the luftwaffe personnel smuggled letters or provided food for the prisoners their commanding officer a luftwaffe major was known for beating prisoners with an aluminum pipe the prisoners were housed at birkenau and forced to march to the zerlegebetrieb each morning they were exempt from work if the temperature dropped below most were polish or soviet pows the latter were known for their	camps created for the exploitation of
638328	since then he has been involved in movies as a storyboard artist and a concepts production illustrator working with the likes of bryan singer richard donner and darren aronofsky he has also painted and designed covers for canadian publishers including ann diamond s dead white males 2000 and sand for snow 2003 by robert edison sandiford in 2011 isherwood illustrated and prepared the cover for the american novel antiquitas lost by author robert louis smith a selection of his paintings based on the greek gods were featured in issue 59 of the publication matrix in 1997 he created lincoln 16 skarwood productions a science fiction saga whose first two issues he wrote drew painted and produced geof continues to work in the comic book field on a number of independent projects in june 1988 isherwood married poet sonja skarstedt sonja died in 2009 from cancer in 2010 geof met amanda muise of pubnico nova scotia they were married september 30 2011 geof taught advanced comic book figure drawing and concept art classes and workshops at syn studio from 2010 to 2013 an industry focused art school based in montreal quebec in 2015 geof began teaching part time at algonquin college	since then he has been involved in
554860	the ship was named to honor lieutenant jonathan mayhew wainwright jr usn his son master jonathan wainwright iii usn his cousin commander richard wainwright usn and also rear admiral richard wainwright usn wainwright was laid down on 7 june 1938 at the norfolk naval shipyard launched on 1 june 1939 sponsored by mrs henry meiggs and commissioned on 15 april 1940 lieutenant commander thomas l lewis in command following shakedown wainwright began duty with the atlantic fleet in conjunction with the neutrality patrol which had been established by president franklin d roosevelt soon after world war ii broke out in europe early in september 1939 to keep hostilities from spreading to the western hemisphere just before the opening of hostilities between japan and the united states wainwright embarked upon a mission which indicated an acceleration in america s gradual drift into the allied camp she departed halifax nova scotia on 10 november as a unit of the screen for convoy ws 12x an all american ship convoy transporting british and commonwealth troops via the cape of good hope to basra in the near east the convoy steamed first to trinidad in the british west indies in order that the short	the ship was named to honor lieutenant
1381760	build in houston texas saint croix river was launched on 9 june and initially commissioned on 14 august as uss lsmr 524 before being awarded the name of the st croix river between maine and canadian new brunswick in 1955 despite earning the american and world war ii campaign decorations saint croix river never saw action nor traveled further than chesapeake bay or the gulf coast of the united states and was sold in 1961 with its subsequent fate unknown to the us navy saint croix river was laid down on 5 may 1945 in houston under the contact of the brown shipbuilding company based there construction took a mere four weeks and she was launched on 9 june along with her 143 man crew recently arrived from the training courses in little creek norfolk virginia commissioned lsmr 524 on 14 august 1945 during a ceremony at the southern pacific docks in houston she was given to lieutenant stephen a humsjo of the united states navy reserve had her previously absent 5 ss rocket launchers installed and underwent her shakedown cruise along the gulf coast of the united states and off the coast of virginia in september 1945 she then	build in houston texas saint
2379937	completed in mid 1941 she helped to escort several commerce raiders passing through the english channel in 1941 and 1942 in addition to blockade runners through the bay of biscay into the atlantic the boat remained in france until november 1943 during which time she laid several minefields and was then assigned to the torpedo school before beginning a lengthy refit in 1944 t14 was assigned to convoy escort duties in the skaggerak around the beginning of 1945 and survived the war the boat was allocated to the united states after the war but she was transferred to france in 1947 and renamed dompaire unused by the french navy the boat was stricken from the navy list in 1951 and subsequently scrapped the type 37 torpedo boat was a slightly improved version of the preceding type 35 with better range the boats had an overall length of and were long at the waterline the ships had a beam of a mean draft of at deep load and displaced at standard load and at deep load their crew numbered 119 officers and sailors their pair of geared steam turbine sets each driving one propeller were designed to produce using steam from	completed in mid 1941 she helped
2178989	she was ordered on 6 november 1943 and was laid down on 6 september 1944 at blohm voss hamburg as yard number 2523 she was launched on 25 october 1944 and commissioned under the command of kapit nleutnant hans heinrich ketels on 26 december 1944 like all type xxi u boats u 2523 had a displacement of when at the surface and while submerged she had a total length of o a a beam length of and a draught length of the submarine was powered by two man se supercharged six cylinder m6v40 46kbb diesel engines each providing two siemens schuckert gu365 30 double acting electric motors each providing and two siemens schuckert silent running gv232 28 electric motors each providing the submarine had a maximum surface speed of and a submerged speed of when running on silent motors the boat could operate at a speed of when submerged the boat could operate at for when surfaced she could travel at u 2523 was fitted with six torpedo tubes in the bow and four c 30 anti aircraft guns she could carry twenty three torpedoes or seventeen torpedoes and twelve mines the complement was five officers and fifty two men	she was ordered on 6 nove
1251652	he served as the last chief of staff of the okh during the final phase of the war 1 april to 1 may 1945 krebs tried to open surrender negotiations with the red army he committed suicide in the f hrerbunker during the early hours of 2 may 1945 krebs was born in helmstedt he volunteered for service in the imperial german army in 1914 becoming an officer in 1915 krebs spoke fluent russian in 1931 krebs worked in the defence ministry where he maintained contacts with the red army in the context of joint military exercises conducted by the two countries krebs held strong racist and anti communist views as evidenced by his description of the members of the soviet military delegation that visited berlin in 1932 a sly and cunning jew and a jewish half breed insincere with a suspicious and treacherous nature apparently a fanatic communist in 1936 krebs was posted to the german embassy in moscow as acting military attach he held this position up to the invasion of the soviet union as such he played a role in the wehrmacht s faulty intelligence into the capabilities of the red army during world war ii krebs	he served as the last chief of
163616	mccloy in approving the committee s recommendation for a black parachute battalion chief of staff general george c marshall decided to start with a company and on 25 february 1943 the 555th parachute infantry company was constituted on 19 december 1943 headquarters army ground forces authorized the activation of the company as an all black unit with black officers as well as black enlisted men all unit members were to be volunteers with an enlisted cadre to be selected from personnel of the 92d infantry division at fort huachuca arizona the company was officially activated on 30 december 1943 at fort benning georgia after several months of training the unit moved to camp mackall north carolina where it was reorganized and redesignated on 25 november 1944 as company a of the newly activated 555th parachute infantry battalion the battalion did not serve overseas during world war ii primarily because it never reached full strength for an airborne infantry battalion in reaction to the german counterattack that began the battle of bulge the airborne command considered reorganizing the 555th pib as a single reinforced airborne rifle company and sending it to europe to reinforce the battered airborne units already there however	mccloy in approving the
1112704	a bombing raid was to destroy twelve turbines in water and steam power plants near moscow gorky tula stalinogorsk and under the rybinsk reservoir as well as to attack certain substations transmission lines and factories if the attack were to succeed in destroying just two thirds of the turbines it would have knocked out about 75 percent of the power used by the soviet defence industry only two smaller energy centers behind the urals and in the soviet far east would have been left intact at this time the soviet union had no turbine manufacturing capabilities and the only repair facility in leningrad had been heavily damaged to accomplish the goal mistel long range bombers were to be employed to destroy water turbines special floating mines called sommerballon summer balloon were to be dropped into the water and then pulled by the current straight into the turbines due to the shortage of bombers and fuel technical problems with the floating mine and the red army overrunning advance bases the plan was postponed repeatedly in february 1945 however eisenhammer was resurrected and kampfgeschwader 200 assembled scout planes and about 100 mistels near berlin and waited for favourable weather to attack the	a bombing raid was to destroy twelve
287122	the fort is situated on pulau blakang mati now sentosa an island south of mainland singapore the fort is now a military museum open to the public the surrender chambers in fort siloso reopened in june 2017 with a refreshed exhibition and free admission the word siloso of the fort s name is derived from a malayan word meaning rock there was a huge rock at the mouth of singapore s harbour which imposed a hazard to passing shipping with trade ever flourishing in singapore since the opening of the suez canal in 1869 it became necessary to protect singapore s port based on the report by major edward lake of the british royal engineers a fort was decided to be built on pulau blakang mati sentosa in 1874 to protect keppel harbour as part of the planned fortifications mount siloso s top was blown off to flatten it for the installation of coastal artillery gun platforms by the 1880s several gun batteries were located on mount siloso and mount serapong facing north towards mainland singapore on sentosa s northern coast on pulau blakang mati becoming a stronghold of british naval defences in singapore by the 1880s fort siloso possessed	the fort is situated on pulau
1316947	he served under several political regimes including that of charles iv king of hungary regent mikl s horthy prime minister p l teleki and arrow cross party leader ferenc sz lasi his service through the end of the world war ii resulted in controversies within hungary that followed him until his death in 1933 he was chief organizer and general camp manager of the 4th world scout jamboree hosted by the hungarian boy scouts at g d ll hungary alongside hungary s chief scout and future prime minister p l teleki a catholic in 1938 farkas was the chief organizer of a world eucharistic congress in budapest on may 25 29 1938 at which time he created a lifelong relationship with the pope and the vatican in the same year he assumed command of the royal ludovika akademia officer training school which had been founded in 1872 among the officers he brought to the akad mia was 21 year old b la b n thy whom farkas had met as a 14 year old youth at the 1933 jamboree he requested a volunteer to teach leadership at the academy and b n thy was selected he also asked b n	he served under several political regimes including
1823813	she sank three ships she was a member of two wolfpacks she was sunk by a us aircraft north of iceland in november 1942 german type viic submarines were preceded by the shorter type viib submarines u 408 had a displacement of when at the surface and while submerged she had a total length of a pressure hull length of a beam of a height of and a draught of the submarine was powered by two germaniawerft f46 four stroke six cylinder supercharged diesel engines producing a total of for use while surfaced two siemens schuckert gu 343 38 8 double acting electric motors producing a total of for use while submerged she had two shafts and two propellers the boat was capable of operating at depths of up to the submarine had a maximum surface speed of and a maximum submerged speed of when submerged the boat could operate for at when surfaced she could travel at u 408 was fitted with five torpedo tubes four fitted at the bow and one at the stern fourteen torpedoes one sk c 35 naval gun 220 rounds and a c 30 anti aircraft gun the boat had a complement of between	she sank three ships she was a
1599439	he was a recipient of the knight s cross of the iron cross convicted in connection with the 20 july plot he was sentenced to death and executed by firing squad this represents a magnificent irony of history in fact had he survived the war he would most probably have had to confront a british firing squad as the commanding officer of the 65th division he had ordered the execution of four uniformed british soldiers captured in italy in september 1943 ziehlberg commanded a division on the eastern front and was described in one history as having indomitable energy and of being a military role model ziehlberg took command of the 65th infantry division in may 1943 and led it through its first combats in italy in italy he mercilessly acted pursuant to hitler s commando order calling for the execution of any lawful combatant engaged in commando tasks beyond enemy lines this sealed the fate of four men of the 2nd sas regiment deployed into northern tuscany on 9 september 1943 operation speedwell few hours after the announcement of the italian armistice he also showed an inclination for the use of reprisal on civilians but his zeal was at	he was a recipient of the knight
1473008	in particular the german authorities wanted to build an antiaircraft shelter for their soldiers and civil employees operating in the trieste court area the creation of the shelter was not the utmost importance because when the air raid alarm went off german soldiers would flee with italian civilians into a municipal shelter tunnel which was on the stocks to that end the nazi authorities had supplied the lighting installation for the municipal tunnel as a result the municipal tunnel was equipped with an electric system made up of bare copper wires according to german use instead of bare lead wires like those employed in other antiaircraft tunnels of trieste the excavation of the shelter involved three different companies each working independently from one another german general odilo globocnik the ss and police leader for the city had ordered them to work in secrecy because he had thought of creating a secret passage between his house and a court the shelter s entrance at via fabio severo close to the street leading to via di romagna as well as the passage leading to the court of trieste were built by land surveyor gerdol s company which worked on behalf of organisation	in particular the german authorities wanted
1382968	the regina division was a regular division of the italian army it was formed on 1 march 1939 in the italian islands of the aegean and formally dissolved in the same place 11 september 1943 although some sub units continued to fight until 16 november 1943 the division was originally deployed on the islands of rhodes leros kos karpathos kasos kalymnos kastelorizo stampalia patmos with small detachments on other islands in 1940 regina was reinforced by 201st ccnn legion and 312nd tank battalion on 20 november 1940 two companies from 1st battalion 10th infantry regiment expelled greek sailors who had captured agathonisi island the previous day in response to the british operation abstention 4th battalion 10th infantry regiment recaptured the island of kastelorizo on 28 february 1941 in the aftermath of the battle of greece in early may 1941 the 10th regiment of regina division stationed on kos proceeded to capture the greek islands of amorgos anafi ios naxos paros andros tinos kythnos kea serifos skyros mykonos samos ikaria the capture proceeded without any resistance on the greek side on 27 may 1941 a tactical group was detached from regina mostly troops from rhodes comprising 1st battalion 9th infantry regiment	the regina division was a regular
2393929	a first tragical episode occurred a few months earlier on 20 march when a local youth was barbarically tortured and then shot the following roundup made by nazists and fascists on the slopes of mount salviano led to the capture and torture of 33 shepherds and breeders the shooting occurred near capistrello railway station the massacre occurred during world war ii on 4 june 1944 a few days after the breakthrough of the gustav line by the allied forces which obliged germans to retreat about further north on that hitler line which proved to be vulnerable and was subsequently named senger line this only allowed wehrmacht to slow down the by now inevitable advance of allied armed forces in the days when german troops went up the state route 82 of the liri valley one of the main connection routes between cassino marsica and rome they carried out a series of arrests and shootings of partisans as well as reprisals against the population of the towns that they were occupying or passing through the first criminal episode occurred in capistrello on 20 march 1944 with the killing of piero masci a local eighteen year old youth the boy with his	a first tragical episode occurred
1831028	u 582 had a displacement of when at the surface and while submerged she had a total length of a pressure hull length of a beam of a height of and a draught of the submarine was powered by two germaniawerft f46 four stroke six cylinder supercharged diesel engines producing a total of for use while surfaced two brown boveri cie gg ub 720 8 double acting electric motors producing a total of for use while submerged she had two shafts and two propellers the boat was capable of operating at depths of up to the submarine had a maximum surface speed of and a maximum submerged speed of when submerged the boat could operate for at when surfaced she could travel at u 582 was fitted with five torpedo tubes four fitted at the bow and one at the stern fourteen torpedoes one sk c 35 naval gun 220 rounds and a c 30 anti aircraft gun the boat had a complement of between forty four and sixty the submarine was laid down on 25 september 1940 at blohm voss hamburg as yard number 558 launched on 12 june 1941 and commissioned on 7 august under the command of	u 582 had a displacement of
2266026	as with many of her class the ship was never named instead she was referred to by her hull designation the ship was laid down on 30 september 1942 under maritime commission marcom contract mc hull 981 by kaiser shipyards vancouver washington launched 3 november 1942 sponsored by mrs eugene e blazier and commissioned on 18 february 1943 lieutenant eskil a bjork usnr in command during world war ii lst 461 was assigned to the asiatic pacific theater she took part in the capture and occupation of saipan in june and july 1944 in the capture and occupation of tinian in july 1944 the leyte operation in october 1944 the lingayen gulf landings in january 1945 in the nasugbu operations in january 1945 and the assault and occupation of okinawa gunto in may 1945 following the war lst 461 returned to the united states and was decommissioned on 2 september 1947 and struck from the navy list on 16 september that same year on 30 march 1948 the tank landing ship was sold to consolidated builders inc of seattle washington and subsequently scrapped lst 461 earned six battle stars for her world war ii service online resources	as with many of her class the
1872643	she originally was ordered by the united states navy as the tacoma class patrol frigate uss pearl pf 88 and was transferred to the royal navy prior to completion the ship originally designated a patrol gunboat pg 196 was ordered by the united states maritime commission under a united states navy contract as uss pearl she was reclassified as a patrol frigate pf 88 on 15 april 1943 and laid down by the walsh kaiser company at providence rhode island on according to different sources either 28 september 1943 or 30 october 1943 intended for transfer to the united kingdom the ship was renamed seychelles by the british prior to launching and was launched on either 30 october 1943 or 12 february 1944 according to different sources transferred to the united kingdom under lend lease on according to different sources either 12 february 1944 or 27 june 1944 the ship served in the royal navy as hms seychelles k592 on patrol and escort duty the united kingdom returned seychelles to the u s navy in june 1946 she was scrapped in 1947	she originally was ordered by the united
1419874	although the squadrons had been trained at marine corps air station cherry point and were loading onto their escort carriers for the trip to the north atlantic the operation was canceled before departing for the european theatre of world war ii extensive land based combined bomber offensive bombings of german targets had begun in june 1943 followed by operation crossbow attacks on german long range weapon facilities in august 1943 and v 1 launch sites in december 1943 in july 1944 after the v 1 robot blitz had begun on 13 june commander thomas hinman moorer of the naval air atlantic staff navairlant provided a pentagon briefing on a june 1944 plan for f4u squadrons of marine air group 51 mag 51 including vmf 511 vmf 512 vmf 513 and vmf 514 to attack v 1 launch sites from north sea escort carriers with tiny tim rockets the plan was disapproved project danny was a victim of the intense interservice rivalry that existed in the us armed forces during world war ii army chief of staff general george marshall stood up and walked out of the briefing that s the end of this briefing as long as i m in	although the squadrons had been trained
97775	he retired in 1954 as a rear admiral antrim was born in peru indiana and entered naval reserve in 1926 he received an appointment to the united states naval academy in 1927 and graduated on june 4 1931 he married mary jean packard shortly before he graduated he served briefly in the 11th naval district before reporting to the battleship as fire control officer detached from that battleship in april 1932 he received flight instruction at the naval air station nas pensacola florida before serving consecutive tours of sea duty on the and subsequently ordered to the bethlehem steel corporation in quincy massachusetts antrim assisted in fitting out and after her commissioning served as a division officer in that heavy cruiser until the spring of 1936 after that time he became assistant first lieutenant in before undergoing instruction in lighter than air lta flight at nas lakehurst new jersey antrim subsequently received his naval aviator lta designation qualified for duty as an airship kite or free balloon pilot in the spring of 1938 antrim arrived on the asiatic station and served as executive officer of before joining in december 1939 as her executive officer the outbreak of war in the	he retired in 1954 as a rear
164467	she was named for the haida people the only surviving tribal class destroyer out of 27 vessels constructed for the rcn the royal navy and the royal australian navy between 1937 and 1945 haida sank more enemy surface tonnage than any other canadian warship and as such is commonly referred to as the fightingest ship in the royal canadian navy designated a national historic site of canada in 1984 she now serves as a museum ship berthed next to an active royal canadian naval reserve division in hamilton ontario in 2018 haida was designated the ceremonial flagship of the rcn the tribals were designed to fight heavily armed destroyers of other navies such as the japanese canada chose the design based on its armament with the size and power of the tribal class allowing them to act more like small cruisers than as fleet destroyers haida was among the first batch of tribal class destroyers ordered by the rcn in 1940 1941 they were ordered with modified ventilation and heating systems for north atlantic winter service haida s design was modified after deficiencies were noted in the lead ship of the canadian tribals haida as one of the british built	she was named for the haida
224758	it took part in operation fall gelb and stayed in france until being transferred to finnish lapland in 1941 the division was part of the german xxxvi corps which also included ss division nord and the finnish 6th division on july 1 the corps began its attack which was aimed at kandalaksha on the white sea coast the division crossed the finnish soviet border just north of salla during the heavy fighting against the soviet 122nd division the ss division nord broke and fled on july 8 the 169th occupied salla with the help of the finnish 6th division the soviets were pushed back beyond the pre winter war borders in september the division had advanced to the river verman vermanjoki here the offensive finally stalled during the fall of 1941 aok norwegen decided to shifts its attack to the area held by the finnish 3rd division the 169th division stayed in the area around salla until the beginning of hostilities between finland and germany in 1944 during 1944 the division withdrew back to norway then was transferred to germany where it fought out the final few weeks of the war extracts from my battle journal	it took part in operation fall gel
10499	the mustang was designed in 1940 by north american aviation naa in response to a requirement of the british purchasing commission the purchasing commission approached north american aviation to build curtiss p 40 fighters under license for the royal air force raf rather than build an old design from another company north american aviation proposed the design and production of a more modern fighter the prototype na 73x airframe was rolled out on 9 september 1940 102 days after the contract was signed and first flew on 26 october the mustang was designed to use the allison v 1710 engine which had limited high altitude performance in its earlier variants the aircraft was first flown operationally by the royal air force raf as a tactical reconnaissance aircraft and fighter bomber mustang mk i replacing the allison with a rolls royce merlin resulted in the p 51b c mustang mk iii model and transformed the aircraft s performance at altitudes above without sacrificing range allowing it to compete with the luftwaffe s fighters the definitive version the p 51d was powered by the packard v 1650 7 a license built version of the two speed two stage supercharged merlin 66 and	the mustang was designed in 1940
2054946	the filmmaker moved between the republican communist and guerrilla forces of the chinese resistance to japanese invasion their dialogue in mandarin is accompanied by english translations read by american actors the title refers to the population of china roughly estimated from the highly untrustworthy official censuses the film begins with the carnage left by japanese bombing in northeastern china describing it as an unprovoked act of aggression it then provides a brief overview of chinese history and its connections and importance to europe and north america it discusses the modernization undertaken by the republic and suggests that nascent development provoked japan s attack japan s history of aggression is detailed with united states s continuing exports of iron and steel to the country pointedly noted the film takes pains to present the chinese factions as united against the invaders and ends with some small chinese victories to suggest a turning tide of battle especially praising the 8th route army footage from the film was later incorporated into frank capra s american propaganda film the battle of china which also made prominent use of the march of the volunteers the song which later became the chinese national anthem the camera from	the filmmaker moved between the republican communist
2312926	when germany occupied and partitioned czechoslovakia in 1939 he escaped via poland to france when france capitulated in 1940 mansfeld was evacuated to britain where he joined the royal air force volunteer reserve from 1941 to 1944 mansfeld flew bristol beaufighters with the czechoslovak flight of no 68 squadron raf and scored most of his victories from 1944 he flew de havilland mosquitoes with which he shot down two v 1 flying bombs in 1945 mansfeld returned to czechoslovakia but after the czechoslovak communist party seized power in 1948 he returned to britain and the raf he flew gloster meteor jet fighters specialised in photoreconnaissance and commanded a squadron in 1958 he left the raf for a civilian career he retired in 1970 and died in 1991 mansfeld was born in dalovice in central bohemia in 1912 his father served in the austrian imperial royal landwehr on the eastern front in the first world war after mansfeld left school he trained as a car mechanic in 1930 mansfeld joined the czechoslovak air force he was trained at the military aviation school at prost jov in moravia in 1932 he qualified as a pilot and on 1 july was posted to	when germany occupied and partition
2352214	doundoulakis is best remembered for the idea of suspending the antenna feed of the arecibo radio telescope by cables and towers eventually patented by his brother helias doundoulakis a decorated veteran of world war ii doundoulakis formed an underground resistance organization in crete under the special operations executive he escaped to egypt and joined the u s army and office of strategic services the oss he was sent back to greece where he outfitted and unified a leftist rebel army and was awarded the legion of merit from the united states army and the king s medal for courage in the cause of freedom from great britain george doundoulakis was born in detroit michigan to greek immigrant parents demetrios and evanthia n e psaroudakis doundoulakis when he was four years old his family immigrated to crete greece to look after their blind grandmother in the village of archanes nearby was the minoan excavations at knossos where british archaeologist later soe agent john pendlebury had been the curator by 1941 greece had fallen to the axis powers except crete on may 20 1941 german paratroopers invaded the island known as the battle of crete during the battle of crete doundoulakis assisted	doundoulakis is best remembered
1473775	the school accepted boys from seven years old until they took their common entrance exam at 13 in its later days it accommodated between 50 and 60 boys both boarders and day students in the 1890s there was a hillbrow boys preparatory school in rugby that was attended by rupert brooke from 1897 until mid 1901 however there can have been no connection between the two schools since hill brow school first appears in the 1893 4 edition of pike s eastbourne directory located in bolsover road in the meads district of eastbourne under the headmastership of j s croombe m a the 1901 eastbourne census records confirms the presence of hill brow school at that address and under the same headmastership together with 13 boys aged between 9 and 14 over the next 10 years the school doubled in size with 24 pupils recorded in the 1911 census records but now under the headmastership of robert gidley thornton aged 42 with its erstwhile head james croombe 47 demoted to a position of asst master the next documented record of the school appears in the intriguing story of saint christopher s eastbourne which records that hill brow school remained in	the school accepted boys from seven years
